run,concurrency,request_id,ok,latency,ttft,tpot,prompt_tokens,completion_tokens,chunks,error
2,4,6,True,1.1613707920187153,0.04481750103877857,0.017723068110792647,191,64,61,
2,4,7,True,1.1604458689689636,0.043576345953624696,0.01772808766691014,191,64,59,
2,4,8,True,1.158503409998957,0.049221155990380794,0.01760765482553296,191,64,62,
2,4,9,True,1.1583785020047799,0.04503733402816579,0.01767208203137483,191,64,61,
2,4,10,True,1.1575233080075122,0.044237027992494404,0.017671210793889173,191,64,61,
2,4,11,True,1.1578972580027767,0.04309600300621241,0.01769525801581848,191,64,59,
2,4,12,True,1.1655439760070294,0.04992282699095085,0.01770827220660442,191,64,62,
2,4,13,True,1.1645472890231758,0.044867311022244394,0.01777269806350685,191,64,61,
2,4,14,True,1.1632918450050056,0.04336614004569128,0.01777659849141769,191,64,61,
2,4,15,True,1.1620156590361148,0.04219623899552971,0.017774911429215636,191,64,59,
3,1,0,True,1.0037686730502173,0.037327861005906016,0.015340330349909703,191,64,61,
3,1,1,True,1.0284760979702696,0.037570491957012564,0.01572866041290884,191,64,62,
3,1,2,True,1.0578869790188037,0.03869810502510518,0.01617760117450315,191,64,59,
3,1,3,True,1.0719601190066896,0.04935430100886151,0.016231838380917907,191,64,61,
3,1,4,True,1.1343926829867996,0.04558224097127095,0.017282705428817914,191,64,61,
3,1,5,True,1.0373688620165922,0.043047500017564744,0.015782878761889323,191,64,62,
3,1,6,True,1.1896210759878159,0.04084734997013584,0.01823450358758222,191,64,59,
3,1,7,True,1.0756078719859943,0.04006681498140097,0.016437159634993544,191,64,61,
3,1,8,True,1.054627811012324,0.039870309992693365,0.016107261920946518,191,64,61,
3,1,9,True,1.073428198986221,0.03579358698334545,0.016470390666712312,191,64,62,
3,1,10,True,1.0513643539743498,0.037319529976230115,0.01609594958727174,191,64,59,
3,1,11,True,1.1132617840194143,0.036497163004241884,0.017091501920875753,191,64,61,
3,1,12,True,0.9401900719967671,0.03685074200620875,0.014338719523659655,191,64,61,
