run,concurrency,request_id,ok,latency,ttft,tpot,prompt_tokens,completion_tokens,chunks,error
1,4,5,True,0.9500880429986864,0.03684304498892743,0.007190905496139835,55,128,127,
1,4,6,True,0.9473718859953806,0.03535343900148291,0.007181247614125179,55,128,127,
1,4,7,True,0.9464932289993158,0.03439917399373371,0.007181842952799859,55,128,127,
1,4,8,True,0.9491332739999052,0.025404165004147217,0.007273457551147701,55,128,127,
1,4,9,True,0.9563737479911651,0.03792148099455517,0.007231907614146535,55,128,127,
1,4,10,True,0.953808537000441,0.036550189994159155,0.007222506669340802,56,128,128,
1,4,11,True,0.9552798989898292,0.035659716988448054,0.007241103795286466,56,128,128,
1,4,12,True,0.9337684850033838,0.04055472799518611,0.007033179189040927,56,128,128,
1,4,13,True,0.92759402700176,0.033188554996741004,0.007042562771693062,56,128,128,
1,4,14,True,0.9275855010055238,0.032041704005678184,0.007051525960628706,56,128,128,
1,4,15,True,0.926426417005132,0.030869534995872527,0.007051628992198893,56,128,128,
1,4,16,True,0.9826690670015523,0.04486527199333068,0.007384281850458438,56,128,128,
1,4,17,True,0.9804114750004373,0.04497856699163094,0.007365613448888239,56,128,128,
1,4,18,True,0.9791254400042817,0.043345193000277504,0.007368348401606333,56,128,128,
1,4,19,True,0.9772303130012006,0.042232848005369306,0.007362184763746703,56,128,128,
2,1,0,True,0.9083493620128138,0.03691053300281055,0.0068617230630708915,55,128,127,
2,1,1,True,0.9979787900083466,0.03163049199793022,0.0076090417166174516,55,128,128,
2,1,2,True,0.9087980610056547,0.0286797370063141,0.006930065543301895,55,128,127,
2,1,3,True,0.9053696740011219,0.02397996799845714,0.006940076425217833,55,128,127,
2,1,4,True,0.9355647930060513,0.026764039997942746,0.007155911441008729,55,128,127,
2,1,5,True,1.087190003003343,0.04270665399963036,0.008224278338611911,55,128,127,
2,1,6,True,1.16135613899678,0.02724313599173911,0.008930023645708983,55,128,127,
2,1,7,True,1.1114186229970073,0.035836399998515844,0.008469151362192846,55,128,127,
2,1,8,True,1.065511755994521,0.02691150399914477,0.008177954740121073,55,128,127,
2,1,9,True,1.01133848799509,0.03322502899391111,0.007701680779536841,55,128,127,
2,1,10,True,0.9909882650099462,0.02979688900813926,0.0075684360315102905,56,128,128,
2,1,11,True,1.0515839779982343,0.03513170700171031,0.008003561188949009,56,128,128,
2,1,12,True,1.090231212991057,0.03187062199867796,0.008333547960569914,56,128,128,
